borrower_id,sector,lender_type,age,monthly_income_kes,employment_tenure_months,digital_loans_last_90d,utility_payment_score,mobile_money_consistency,existing_loans,loan_amount_kes,dti_ratio,effective_apr,prior_default,default
B110558,Personal/Household,Bank,45,25468.0,8,2,0.967,0.583,3,91890.0,0.18,14.5,0,0
B110559,Personal/Household,Digital Lender,30,25228.0,54,5,0.781,0.858,1,219127.0,0.434,156.1,0,0
B110560,Agriculture,Digital Lender,40,16799.0,63,3,0.937,0.612,1,138576.0,0.412,68.2,1,0
B110561,Manufacturing,MFI,42,42064.0,14,3,0.545,0.704,1,199940.0,0.238,26.1,0,0
B110562,Personal/Household,MFI,43,35106.0,25,1,0.722,0.32,0,222666.0,0.317,16.9,0,1
B110563,Trade,Bank,43,40971.0,44,0,0.835,0.834,1,128730.0,0.157,17.6,0,0
B110564,Transport,SACCO,18,31053.0,69,1,0.972,0.504,3,266522.0,0.429,12.4,0,0
B110565,Real Estate,Bank,34,33296.0,29,2,0.631,0.469,0,149307.0,0.224,14.8,1,0
B110566,Trade,MFI,29,25267.0,11,1,0.799,0.82,2,200678.0,0.397,21.8,0,0
B110567,Personal/Household,Bank,31,53757.0,33,0,0.808,0.716,1,400297.0,0.372,16.9,0,0
B110568,Agriculture,Digital Lender,32,41502.0,38,3,0.588,0.644,4,88808.0,0.107,151.5,0,0
B110569,Services,Bank,45,32698.0,28,3,0.807,0.66,2,80330.0,0.123,14.6,0,0
B110570,Manufacturing,MFI,37,27611.0,59,1,0.654,0.626,1,141834.0,0.257,19.8,0,0
B110571,Manufacturing,Bank,30,11244.0,38,0,0.863,0.595,5,86857.0,0.386,13.7,0,0
B110572,Real Estate,Bank,20,9981.0,18,4,0.708,0.564,3,72412.0,0.363,10.6,0,0
B110573,Real Estate,Bank,50,24281.0,4,0,0.699,0.53,0,85768.0,0.177,15.8,0,0
B110574,Personal/Household,Digital Lender,29,59741.0,30,0,0.86,0.752,1,521697.0,0.437,207.4,0,0
B110575,Transport,SACCO,34,20178.0,26,2,0.98,0.385,2,87871.0,0.218,12.2,0,0
B110576,Personal/Household,MFI,56,20619.0,43,1,0.521,0.843,0,165582.0,0.402,22.3,0,0
B110577,Real Estate,Digital Lender,29,17417.0,9,10,0.778,0.677,2,29185.0,0.084,166.8,0,1
B110578,Agriculture,Bank,32,14622.0,77,1,0.798,0.7,2,31159.0,0.107,16.6,0,0
B110579,Trade,Digital Lender,37,17985.0,7,1,0.686,0.47,0,48813.0,0.136,134.6,0,0
B110580,Personal/Household,Bank,19,34657.0,96,3,0.593,0.807,0,290409.0,0.419,14.2,1,0
B110581,Real Estate,Digital Lender,18,22686.0,30,1,0.647,0.898,3,111606.0,0.246,303.4,0,0
B110582,Manufacturing,Digital Lender,30,22127.0,57,2,0.513,0.519,3,58529.0,0.132,30.1,0,1
B110583,Real Estate,Digital Lender,31,21069.0,27,6,0.766,0.731,3,34638.0,0.082,185.4,1,1
B110584,Real Estate,Bank,36,33872.0,8,2,0.873,0.835,1,215422.0,0.318,14.0,0,0
B110585,Personal/Household,MFI,25,36852.0,41,0,0.842,0.644,2,182137.0,0.247,25.8,0,0
B110586,Transport,Digital Lender,39,10637.0,3,1,0.475,0.853,1,86252.0,0.405,239.5,0,0
B110587,Services,MFI,18,19572.0,11,3,0.729,0.504,5,48595.0,0.124,15.8,0,0
B110588,Trade,Bank,34,28306.0,66,1,0.724,0.888,2,175375.0,0.31,19.8,0,0
B110589,Manufacturing,MFI,39,37851.0,26,0,0.583,0.806,6,70291.0,0.093,22.3,0,0
B110590,Trade,Bank,38,31896.0,12,1,0.932,0.294,4,151057.0,0.237,17.4,0,0
B110591,Personal/Household,MFI,33,46750.0,33,1,0.798,0.787,2,395585.0,0.423,22.3,0,0
B110592,Transport,Bank,28,13677.0,14,2,0.754,0.894,2,69707.0,0.255,16.8,0,0
B110593,Real Estate,SACCO,33,37360.0,48,1,0.865,0.697,2,201506.0,0.27,16.0,1,1
B110594,Personal/Household,Bank,47,91878.0,22,3,0.715,0.678,2,655629.0,0.357,15.8,0,1
B110595,Real Estate,Bank,29,30523.0,3,0,0.83,0.648,3,230837.0,0.378,16.2,0,0
B110596,Agriculture,Bank,45,31215.0,16,2,0.931,0.898,2,243141.0,0.389,14.9,0,0
B110597,Real Estate,Digital Lender,46,39561.0,11,1,0.894,0.375,3,233653.0,0.295,210.1,0,0
B110598,Trade,MFI,18,22028.0,22,1,0.805,0.444,0,194503.0,0.441,24.5,0,0
B110599,Services,SACCO,34,17663.0,18,1,0.687,0.696,3,154079.0,0.436,15.5,0,0
B110600,Personal/Household,Digital Lender,25,30697.0,27,2,0.768,0.515,1,181722.0,0.296,309.8,0,0
B110601,Personal/Household,SACCO,20,11972.0,72,2,0.842,0.92,1,27005.0,0.113,17.7,0,0
B110602,Personal/Household,MFI,43,36967.0,10,1,0.749,0.547,1,70933.0,0.096,23.2,0,0
B110603,Personal/Household,SACCO,40,40558.0,3,2,0.864,0.842,2,144922.0,0.179,16.6,0,0
B110604,Real Estate,Bank,38,12307.0,40,3,0.722,0.793,0,105285.0,0.428,14.0,0,0
B110605,Trade,MFI,24,32521.0,13,0,0.738,0.641,1,274629.0,0.422,20.2,0,0
B110606,Agriculture,Bank,37,26395.0,31,1,0.729,0.63,1,107635.0,0.204,12.4,0,0
B110607,Services,Digital Lender,22,67026.0,26,4,0.838,0.301,3,419575.0,0.313,20.1,0,0
B110608,Services,MFI,36,61109.0,3,2,0.904,0.469,0,226574.0,0.185,16.3,1,0
B110609,Personal/Household,Bank,28,47235.0,29,2,0.77,0.547,1,288898.0,0.306,15.9,0,0
B110610,Trade,SACCO,46,57865.0,83,4,0.513,0.96,0,367646.0,0.318,9.7,0,1
B110611,Trade,Bank,31,24322.0,9,0,0.942,0.664,1,118355.0,0.243,15.1,0,0
B110612,Personal/Household,MFI,37,34302.0,11,1,0.701,0.643,1,247563.0,0.361,16.2,0,0
B110613,Trade,Digital Lender,37,25878.0,18,2,0.862,0.706,5,133862.0,0.259,162.5,0,0
B110614,Transport,Digital Lender,34,17181.0,16,1,0.811,0.551,2,70473.0,0.205,178.5,0,0
B110615,Agriculture,SACCO,36,31116.0,7,2,0.788,0.656,2,267483.0,0.43,10.9,0,0
B110616,Agriculture,MFI,38,28402.0,8,2,0.647,0.59,0,163868.0,0.288,18.9,0,0
B110617,Transport,MFI,26,26602.0,39,1,0.825,0.781,1,95299.0,0.179,15.7,0,0
B110618,Services,Bank,39,28779.0,21,2,0.902,0.786,1,257508.0,0.447,14.0,0,0
B110619,Personal/Household,SACCO,44,30744.0,8,1,0.847,0.742,2,178047.0,0.29,12.2,0,0
B110620,Manufacturing,MFI,39,48452.0,24,1,0.661,0.638,2,319597.0,0.33,19.2,0,0
B110621,Real Estate,Bank,31,21559.0,48,1,0.824,0.869,0,123946.0,0.287,12.6,1,0
B110622,Services,Bank,37,14709.0,70,3,0.799,0.589,0,120117.0,0.408,13.5,1,0
B110623,Manufacturing,Bank,31,43170.0,2,2,0.817,0.573,1,82317.0,0.095,14.1,0,0
B110624,Manufacturing,Bank,34,47625.0,6,1,0.939,0.541,0,399181.0,0.419,14.7,0,0
B110625,Personal/Household,Bank,23,36202.0,30,2,0.608,0.651,4,198771.0,0.275,13.4,0,0
B110626,Agriculture,MFI,49,15893.0,56,2,0.79,0.727,3,133953.0,0.421,22.5,0,0
B110627,Trade,MFI,54,27658.0,59,2,0.938,0.699,2,97445.0,0.176,25.1,0,0
B110628,Personal/Household,MFI,28,34779.0,23,1,0.642,0.748,1,312670.0,0.449,13.6,0,0
B110629,Transport,Bank,43,16521.0,10,2,0.757,0.655,3,84033.0,0.254,15.7,0,0
B110630,Trade,MFI,50,19527.0,76,2,0.779,0.581,1,88427.0,0.226,23.6,0,0
B110631,Agriculture,Digital Lender,25,27430.0,106,3,0.66,0.547,2,217523.0,0.396,86.1,0,0
B110632,Services,Bank,18,56989.0,52,2,0.595,0.408,0,230449.0,0.202,12.2,0,0
B110633,Transport,Bank,50,33652.0,7,3,0.781,0.574,0,220989.0,0.328,17.1,1,1
B110634,Transport,MFI,35,21701.0,22,2,0.818,0.544,3,134166.0,0.309,14.3,0,0
B110635,Trade,Bank,30,26611.0,48,2,0.901,0.788,1,177849.0,0.334,14.1,0,0
B110636,Services,Bank,35,20610.0,13,3,0.852,0.811,1,129335.0,0.314,13.7,1,0
B110637,Services,MFI,31,23704.0,41,0,0.739,0.655,0,125307.0,0.264,16.4,0,0
B110638,Manufacturing,Bank,65,44234.0,29,0,0.898,0.566,3,96727.0,0.109,16.9,0,0
B110639,Agriculture,Digital Lender,30,10342.0,28,2,0.786,0.788,1,69661.0,0.337,203.0,0,0
B110640,Personal/Household,Digital Lender,38,61281.0,25,2,0.874,0.682,2,460679.0,0.376,194.7,0,0
B110641,Personal/Household,MFI,48,99116.0,51,2,0.95,0.813,2,443394.0,0.224,17.2,0,0
B110642,Personal/Household,MFI,48,32513.0,18,3,0.86,0.75,1,222158.0,0.342,19.1,0,0
B110643,Services,Digital Lender,46,18824.0,17,7,0.98,0.719,1,143622.0,0.381,174.2,0,0
B110644,Transport,MFI,31,56375.0,29,2,0.865,0.811,0,140043.0,0.124,27.0,0,0
B110645,Agriculture,Digital Lender,33,34644.0,155,1,0.959,0.494,3,79248.0,0.114,207.2,0,0
B110646,Manufacturing,Digital Lender,18,22264.0,38,4,0.74,0.818,4,53405.0,0.12,200.3,0,0
B110647,Personal/Household,Bank,34,17421.0,3,2,0.842,0.729,1,121498.0,0.349,16.6,0,0
B110648,Agriculture,Bank,35,23785.0,18,2,0.806,0.344,3,166940.0,0.351,14.6,0,0
B110649,Agriculture,Bank,42,33055.0,18,0,0.908,0.346,3,163861.0,0.248,15.3,0,0
B110650,Personal/Household,Digital Lender,53,48656.0,24,3,0.85,0.654,3,411509.0,0.423,353.3,0,0
B110651,Real Estate,Bank,42,34763.0,54,0,0.841,0.688,1,123550.0,0.178,16.2,0,0
B110652,Personal/Household,SACCO,46,38168.0,24,2,0.961,0.671,3,309702.0,0.406,8.5,0,0
B110653,Trade,MFI,35,24747.0,98,1,0.749,0.848,1,217003.0,0.438,16.8,0,0
B110654,Agriculture,Digital Lender,48,47582.0,3,6,0.927,0.361,2,158205.0,0.166,91.2,0,0
B110655,Agriculture,Digital Lender,35,26537.0,2,3,0.762,0.768,1,109588.0,0.206,8.0,0,0
B110656,Personal/Household,Bank,46,81707.0,4,2,0.717,0.896,0,330001.0,0.202,11.9,0,0
B110657,Personal/Household,Bank,43,20764.0,2,1,0.563,0.91,1,145819.0,0.351,11.9,0,0
B110658,Real Estate,MFI,39,36947.0,95,5,0.463,0.713,1,107147.0,0.145,15.7,1,1
B110659,Real Estate,Digital Lender,20,99128.0,28,2,0.846,0.895,1,625224.0,0.315,162.5,0,0
B110660,Trade,SACCO,46,52737.0,32,2,0.812,0.622,4,399462.0,0.379,12.1,0,1
B110661,Personal/Household,MFI,39,44801.0,16,0,0.895,0.602,3,322159.0,0.36,20.0,1,0
B110662,Services,Digital Lender,42,35005.0,38,3,0.679,0.615,3,110254.0,0.157,84.6,0,0
B110663,Personal/Household,MFI,38,30609.0,53,2,0.655,0.671,2,90838.0,0.148,29.5,0,1
B110664,Agriculture,Bank,40,27021.0,57,5,0.817,0.376,0,77412.0,0.143,15.3,0,1
B110665,Transport,Digital Lender,48,21829.0,16,4,0.93,0.647,2,70341.0,0.161,176.0,0,0
B110666,Agriculture,MFI,30,12776.0,57,1,0.875,0.817,3,36467.0,0.143,22.0,0,0
B110667,Trade,Digital Lender,40,42291.0,13,0,0.711,0.599,2,354961.0,0.42,253.0,0,0
B110668,Trade,Bank,27,12760.0,4,0,0.431,0.775,4,60075.0,0.235,15.1,0,0
B110669,Trade,SACCO,41,42543.0,75,1,0.648,0.703,1,303640.0,0.357,12.7,0,1
B110670,Trade,Bank,38,25082.0,132,2,0.652,0.367,3,186794.0,0.372,17.4,0,1
B110671,Personal/Household,MFI,29,17580.0,3,1,0.914,0.807,2,82585.0,0.235,19.7,0,0
B110672,Agriculture,Bank,36,64417.0,4,1,0.446,0.769,5,296185.0,0.23,11.1,0,0
B110673,Personal/Household,SACCO,29,13400.0,25,1,0.766,0.754,1,54702.0,0.204,13.2,0,0
B110674,Services,Bank,31,20612.0,88,1,0.912,0.418,2,153724.0,0.373,17.7,0,0
B110675,Manufacturing,Bank,39,21699.0,34,1,0.834,0.811,4,92914.0,0.214,18.1,0,0
B110676,Manufacturing,Bank,38,32282.0,86,1,0.977,0.906,2,107260.0,0.166,15.6,0,0
B110677,Personal/Household,MFI,18,21227.0,10,1,0.895,0.809,1,184079.0,0.434,20.8,0,0
B110678,Trade,MFI,39,66433.0,6,0,0.657,0.683,3,425744.0,0.32,15.6,0,0
B110679,Real Estate,SACCO,32,13986.0,0,2,0.817,0.638,4,79627.0,0.285,14.1,0,0
B110680,Manufacturing,SACCO,31,281245.0,59,3,0.875,0.753,2,2330098.0,0.414,15.7,0,0
B110681,Personal/Household,MFI,24,16609.0,5,2,0.743,0.786,1,99596.0,0.3,22.5,0,0
B110682,Personal/Household,MFI,35,151105.0,16,3,0.591,0.601,0,915573.0,0.303,17.2,0,0
B110683,Personal/Household,Bank,30,54240.0,18,3,0.584,0.853,1,339200.0,0.313,19.6,0,0
B110684,Personal/Household,MFI,48,27983.0,8,1,0.493,0.351,1,142910.0,0.255,16.7,0,1
B110685,Manufacturing,Digital Lender,18,33680.0,11,3,0.493,0.757,2,289598.0,0.43,179.7,0,0
B110686,Personal/Household,MFI,25,24141.0,12,1,0.895,0.681,1,97731.0,0.202,20.4,0,0
B110687,Personal/Household,Digital Lender,25,35986.0,16,0,0.807,0.551,2,165313.0,0.23,8.0,0,0
B110688,Manufacturing,Bank,38,19824.0,19,0,0.747,0.852,1,92128.0,0.232,14.6,0,0
B110689,Services,SACCO,47,43912.0,22,1,0.715,0.769,1,231492.0,0.264,14.5,0,0
B110690,Personal/Household,SACCO,40,32863.0,14,2,0.788,0.839,0,126088.0,0.192,17.8,0,0
B110691,Manufacturing,SACCO,24,17253.0,15,2,0.751,0.722,1,58280.0,0.169,11.0,1,1
B110692,Trade,SACCO,31,37606.0,136,3,0.935,0.731,1,296615.0,0.394,13.0,0,0
B110693,Agriculture,Bank,27,36351.0,39,0,0.914,0.805,1,197671.0,0.272,17.8,0,0
B110694,Personal/Household,SACCO,40,20042.0,7,3,0.793,0.592,2,130120.0,0.325,17.1,0,0
B110695,Trade,MFI,31,23500.0,1,2,0.976,0.584,2,68751.0,0.146,22.9,0,0
B110696,Real Estate,MFI,21,39414.0,46,0,0.697,0.515,2,147993.0,0.188,23.4,0,0
B110697,Transport,Bank,41,54171.0,21,1,0.859,0.932,5,481750.0,0.445,13.9,0,0
B110698,Personal/Household,Bank,48,27495.0,43,3,0.806,0.433,2,43756.0,0.08,16.0,0,0
B110699,Personal/Household,Digital Lender,33,49606.0,7,1,0.928,0.897,3,189139.0,0.191,228.3,0,0
B110700,Personal/Household,Bank,36,56494.0,44,5,0.76,0.541,3,313280.0,0.277,14.0,0,0
B110701,Real Estate,Bank,20,60888.0,3,2,0.679,0.536,4,232603.0,0.191,12.0,0,0
B110702,Trade,Bank,18,37397.0,28,1,0.774,0.74,1,114898.0,0.154,13.4,0,0
B110703,Transport,SACCO,18,18107.0,71,0,0.823,0.794,1,132227.0,0.365,11.1,0,0
B110704,Trade,SACCO,35,48543.0,52,1,0.71,0.869,0,382431.0,0.394,14.7,0,0
B110705,Manufacturing,Digital Lender,32,26762.0,5,3,0.723,0.673,4,210227.0,0.393,53.7,0,0
B110706,Services,MFI,40,39284.0,3,5,0.819,0.608,2,60657.0,0.077,19.2,0,0
B110707,Manufacturing,Bank,33,21037.0,13,2,0.57,0.553,5,93979.0,0.223,15.0,0,0
B110708,Transport,Bank,45,21373.0,49,0,0.768,0.764,2,85355.0,0.2,18.3,0,0
B110709,Transport,Bank,44,20216.0,25,1,0.925,0.783,2,84314.0,0.209,12.3,0,0
B110710,Personal/Household,SACCO,32,14347.0,53,2,0.758,0.582,3,112850.0,0.393,12.1,0,0
B110711,Real Estate,Digital Lender,25,21532.0,1,2,0.407,0.713,3,55959.0,0.13,211.3,0,1
B110712,Manufacturing,Bank,18,16846.0,101,1,0.604,0.796,3,40322.0,0.12,12.9,0,0
B110713,Trade,Bank,49,40597.0,35,0,0.724,0.921,2,347347.0,0.428,15.2,0,0
B110714,Transport,SACCO,26,16553.0,18,1,0.944,0.584,3,131254.0,0.396,13.1,0,0
B110715,Agriculture,MFI,20,20575.0,60,2,0.503,0.571,4,62395.0,0.152,20.9,0,0
B110716,Manufacturing,SACCO,36,29785.0,78,0,0.735,0.887,0,62216.0,0.104,10.0,0,0
B110717,Personal/Household,MFI,20,80566.0,57,0,0.792,0.66,2,270048.0,0.168,14.3,0,0
B110718,Trade,Bank,36,20320.0,3,1,0.711,0.722,0,77565.0,0.191,11.1,0,0
B110719,Manufacturing,MFI,32,13902.0,30,2,0.584,0.729,4,23682.0,0.085,21.9,1,0
B110720,Trade,Bank,44,14450.0,35,2,0.887,0.658,0,30598.0,0.106,17.4,0,0
B110721,Agriculture,SACCO,43,18521.0,20,1,0.881,0.803,1,74867.0,0.202,16.2,0,0
B110722,Trade,Bank,46,20718.0,28,2,0.615,0.449,2,73617.0,0.178,14.1,0,0
B110723,Trade,MFI,37,105613.0,11,1,0.942,0.898,2,467307.0,0.221,17.3,0,0
B110724,Services,Digital Lender,26,50600.0,82,4,0.856,0.812,1,409794.0,0.405,32.6,0,0
B110725,Services,MFI,25,25003.0,4,1,0.48,0.756,2,39124.0,0.078,15.4,0,0
B110726,Personal/Household,Bank,30,82378.0,4,2,0.853,0.797,2,544406.0,0.33,14.3,0,0
B110727,Transport,Digital Lender,55,21228.0,21,3,0.995,0.664,3,184582.0,0.435,112.9,0,0
B110728,Personal/Household,Bank,33,23714.0,87,3,0.747,0.918,0,143570.0,0.303,16.8,0,0
B110729,Services,Digital Lender,37,22944.0,5,2,0.597,0.581,1,162620.0,0.354,219.3,0,0
B110730,Manufacturing,Bank,50,52301.0,71,2,0.871,0.651,1,247288.0,0.236,12.0,0,0
B110731,Trade,Digital Lender,38,28610.0,51,3,0.851,0.519,1,106998.0,0.187,11.6,0,0
B110732,Personal/Household,Bank,28,68120.0,5,1,0.88,0.506,4,181073.0,0.133,17.1,0,0
B110733,Services,Bank,42,37749.0,30,0,0.858,0.829,0,262836.0,0.348,13.4,0,0
B110734,Agriculture,Digital Lender,31,49018.0,24,3,0.708,0.871,2,126297.0,0.129,244.7,1,0
B110735,Real Estate,MFI,38,10950.0,57,1,0.523,0.853,0,49550.0,0.226,17.7,0,0
B110736,Agriculture,Bank,40,11678.0,230,3,0.944,0.543,1,65396.0,0.28,14.1,0,0
B110737,Real Estate,Bank,30,11891.0,21,2,0.462,0.772,2,47508.0,0.2,16.6,0,0
B110738,Personal/Household,Bank,37,23495.0,14,1,0.57,0.717,2,70680.0,0.15,11.1,0,0
B110739,Agriculture,Bank,51,12754.0,6,1,0.879,0.64,2,89891.0,0.352,15.5,0,0
B110740,Services,MFI,29,58816.0,34,3,0.702,0.454,2,89617.0,0.076,23.1,1,0
B110741,Personal/Household,MFI,48,26647.0,7,1,0.774,0.451,4,89256.0,0.167,28.7,0,0
B110742,Trade,Digital Lender,29,41708.0,82,1,0.559,0.783,2,355792.0,0.427,118.0,0,0
B110743,Personal/Household,Digital Lender,53,22680.0,57,3,0.889,0.949,3,118981.0,0.262,188.0,0,0
B110744,Personal/Household,Digital Lender,26,46800.0,77,3,0.956,0.766,0,221121.0,0.236,41.2,0,0
B110745,Manufacturing,MFI,31,10089.0,42,2,0.884,0.773,1,16666.0,0.083,22.2,0,0
B110746,Manufacturing,MFI,50,28944.0,8,4,0.97,0.846,3,219873.0,0.38,22.1,0,0
B110747,Personal/Household,MFI,51,39159.0,9,1,0.789,0.667,0,336505.0,0.43,14.3,0,0
B110748,Real Estate,Bank,43,41017.0,33,0,0.937,0.447,1,335292.0,0.409,17.9,0,0
B110749,Trade,Bank,24,24966.0,101,2,0.716,0.766,1,112853.0,0.226,13.8,0,0
B110750,Agriculture,Digital Lender,36,11602.0,13,3,0.874,0.712,4,48036.0,0.207,305.7,0,0
B110751,Agriculture,SACCO,35,51855.0,52,0,0.643,0.508,0,263995.0,0.255,14.6,1,0
B110752,Personal/Household,Bank,26,23963.0,7,2,0.58,0.794,3,166602.0,0.348,16.2,0,0
B110753,Trade,MFI,42,25136.0,195,3,0.499,0.653,1,135255.0,0.269,17.2,0,1
B110754,Transport,Bank,27,100767.0,25,1,0.901,0.781,2,750967.0,0.373,13.9,0,0
B110755,Real Estate,MFI,22,31355.0,1,1,0.484,0.919,1,127698.0,0.204,20.5,0,0
B110756,Personal/Household,Bank,19,22350.0,15,0,0.504,0.504,2,107896.0,0.241,17.6,0,0
B110757,Manufacturing,Digital Lender,52,21626.0,33,3,0.675,0.81,2,168239.0,0.389,85.8,0,0
B110758,Services,MFI,30,42397.0,39,2,0.743,0.504,3,238749.0,0.282,24.6,0,0
B110759,Services,MFI,30,18930.0,20,1,0.57,0.826,4,85166.0,0.225,17.4,0,0
B110760,Trade,SACCO,25,39397.0,0,1,0.795,0.793,3,161610.0,0.205,16.2,0,0
B110761,Personal/Household,Digital Lender,49,54488.0,1,5,0.897,0.665,0,115063.0,0.106,176.6,1,0
B110762,Trade,Digital Lender,21,28323.0,1,7,0.862,0.76,2,121822.0,0.215,186.6,1,1
B110763,Personal/Household,MFI,23,51190.0,36,2,0.77,0.308,0,198544.0,0.194,22.9,0,0
B110764,Transport,Bank,32,28628.0,14,2,0.753,0.76,2,72225.0,0.126,14.9,0,0
B110765,Agriculture,SACCO,35,20372.0,18,2,0.793,0.683,3,122234.0,0.3,15.5,0,1
B110766,Agriculture,Digital Lender,42,11902.0,7,1,0.849,0.64,2,89101.0,0.374,201.2,0,0
B110767,Real Estate,Digital Lender,28,34590.0,69,4,0.651,0.667,0,308165.0,0.445,184.7,1,0
B110768,Personal/Household,MFI,50,34991.0,19,0,0.878,0.33,3,82051.0,0.117,18.9,0,0
B110769,Personal/Household,SACCO,28,51007.0,12,3,0.889,0.886,1,341661.0,0.335,10.0,0,0
B110770,Trade,Bank,25,48374.0,25,3,0.452,0.892,2,173663.0,0.179,11.2,0,0
B110771,Agriculture,Bank,24,92693.0,12,2,0.909,0.45,1,771148.0,0.416,13.9,0,1
B110772,Real Estate,Bank,27,21600.0,5,1,0.716,0.591,2,88050.0,0.204,13.9,0,0
B110773,Transport,Bank,23,36161.0,11,2,0.652,0.418,3,147556.0,0.204,16.5,0,0
B110774,Trade,MFI,43,20370.0,16,2,0.637,0.61,0,175622.0,0.431,20.1,0,0
B110775,Agriculture,Bank,25,49590.0,8,0,0.75,0.642,3,405048.0,0.408,15.9,0,0
B110776,Services,SACCO,34,17858.0,7,1,0.847,0.362,2,104933.0,0.294,15.2,0,0
B110777,Real Estate,SACCO,25,49145.0,28,3,0.663,0.701,1,384455.0,0.391,12.3,0,0
B110778,Personal/Household,Bank,23,19829.0,9,1,0.609,0.728,1,114320.0,0.288,15.0,0,0
B110779,Manufacturing,SACCO,46,45324.0,17,4,0.934,0.558,2,358971.0,0.396,10.7,0,0
B110780,Real Estate,Bank,51,57731.0,1,1,0.815,0.499,3,292668.0,0.253,11.2,0,0
B110781,Transport,Bank,48,12648.0,60,1,0.873,0.553,2,103119.0,0.408,18.7,0,0
B110782,Agriculture,Digital Lender,20,14172.0,29,3,0.868,0.769,3,98428.0,0.347,208.2,0,1
B110783,Agriculture,Bank,22,33833.0,1,1,0.835,0.386,1,99989.0,0.148,13.7,1,0
B110784,Services,Bank,55,31909.0,9,2,0.904,0.656,3,199832.0,0.313,18.8,0,0
B110785,Personal/Household,SACCO,32,25319.0,16,1,0.774,0.431,2,58864.0,0.116,13.1,0,0
B110786,Personal/Household,Bank,21,22881.0,21,1,0.507,0.595,2,45960.0,0.1,14.1,0,0
B110787,Trade,Bank,46,18576.0,7,0,0.66,0.312,3,95354.0,0.257,15.4,0,0
B110788,Trade,SACCO,36,35671.0,2,2,0.712,0.59,1,241945.0,0.339,11.8,0,0
B110789,Trade,SACCO,41,17493.0,5,1,0.713,0.662,2,48234.0,0.138,8.5,0,0
B110790,Services,MFI,18,36365.0,70,2,0.866,0.817,2,126577.0,0.174,21.6,0,0
B110791,Personal/Household,Digital Lender,32,21679.0,11,7,0.841,0.609,3,140371.0,0.324,68.0,0,1
B110792,Manufacturing,Bank,44,23565.0,158,3,0.499,0.497,2,157451.0,0.334,13.8,0,0
B110793,Services,MFI,29,58028.0,30,1,0.851,0.569,3,301390.0,0.26,19.0,0,0
B110794,Trade,Bank,47,50260.0,10,2,0.8,0.917,1,450019.0,0.448,15.1,0,0
B110795,Manufacturing,Bank,22,17184.0,48,3,0.735,0.687,1,100969.0,0.294,14.7,0,0
B110796,Trade,Digital Lender,34,18396.0,54,0,0.86,0.754,2,62779.0,0.171,236.5,0,0
B110797,Agriculture,SACCO,51,45607.0,0,2,0.711,0.595,2,280118.0,0.307,13.1,0,0
B110798,Services,Bank,23,13513.0,25,2,0.671,0.662,1,115043.0,0.426,18.6,0,0
B110799,Personal/Household,MFI,38,66151.0,9,2,0.63,0.68,4,117772.0,0.089,26.6,0,1
B110800,Trade,Bank,41,32027.0,21,1,0.813,0.65,1,124835.0,0.195,11.0,0,0
B110801,Agriculture,SACCO,36,21633.0,72,3,0.753,0.673,0,62665.0,0.145,12.7,0,0
B110802,Transport,Bank,32,29905.0,3,3,0.63,0.622,2,49200.0,0.082,16.1,0,0
B110803,Trade,Digital Lender,26,62856.0,9,2,0.84,0.917,3,391770.0,0.312,234.2,0,0
B110804,Manufacturing,Bank,37,9208.0,30,2,0.765,0.552,0,80541.0,0.437,14.3,1,0
B110805,Transport,Bank,34,52285.0,2,1,0.839,0.768,0,189393.0,0.181,12.9,1,0
B110806,Agriculture,Digital Lender,21,57354.0,13,3,0.667,0.647,0,390039.0,0.34,102.2,0,0
B110807,Agriculture,Digital Lender,46,24922.0,6,1,0.885,0.843,3,186699.0,0.375,202.5,0,0
B110808,Agriculture,Bank,26,28585.0,62,1,0.72,0.852,1,72974.0,0.128,11.9,1,1
B110809,Services,MFI,21,32050.0,30,1,0.605,0.538,2,76616.0,0.12,16.6,0,0
B110810,Real Estate,Digital Lender,29,44509.0,24,4,0.552,0.732,1,384518.0,0.432,91.1,0,1
B110811,Transport,SACCO,26,19903.0,22,0,0.877,0.645,1,90659.0,0.228,18.2,0,0
B110812,Agriculture,SACCO,32,29496.0,20,1,0.629,0.549,0,51170.0,0.087,10.1,0,0
B110813,Personal/Household,SACCO,23,28143.0,20,1,0.706,0.724,1,153920.0,0.273,14.6,1,0
B110814,Trade,Digital Lender,39,43190.0,0,0,0.743,0.429,6,231778.0,0.268,8.0,0,0
B110815,Trade,MFI,49,129506.0,4,3,0.668,0.811,0,219245.0,0.085,20.0,0,1
B110816,Personal/Household,Bank,36,19858.0,19,3,0.858,0.317,3,71046.0,0.179,15.8,0,0
B110817,Personal/Household,MFI,21,31050.0,57,0,0.824,0.613,1,135383.0,0.218,22.4,0,0
B110818,Agriculture,SACCO,26,19566.0,18,5,0.301,0.408,3,148440.0,0.379,17.1,0,1
B110819,Agriculture,MFI,37,22723.0,32,1,0.662,0.904,1,149792.0,0.33,19.2,0,1
B110820,Services,Bank,18,16452.0,52,2,0.687,0.819,2,101839.0,0.309,14.0,0,0
B110821,Trade,SACCO,23,12813.0,0,0,0.553,0.571,2,76472.0,0.298,8.0,0,0
B110822,Trade,MFI,19,56986.0,61,4,0.483,0.829,3,379174.0,0.333,23.2,1,1
